Time,User,Tweets
2022-06-14 06:31:48+00:00,mohamma27098515,"RT @ridwanhr: Tolong dikasih tahu ke orang tua, oom dan tante serta tetangga generasi baby boomers

Kalau nggak ngerti nggak usah main krip…"
2022-06-14 06:32:15+00:00,mizwarhead,Avatar beberapa orang di Twitter dapat bergerak. Apakah itu sebuah gif atau NFT? Ada yang bisa jelasin? https://t.co/CZ4wCVHR2d
2022-06-14 06:32:33+00:00,GrimRoad925,@GOKIGEN_SAN_NFT YA-MAN🤘😎🤘
2022-06-14 06:32:56+00:00,SkyDartist,@linda__NFT Gm. Linda 🫂💚
2022-06-14 06:33:59+00:00,KompasKlasika,RT @nftkompas: Simak narasi fakta yang terkurasi dari ragam peristiwa sepanjang 57 tahun Kompas berdiri. Jadilah bagian dari momentum berse…
2022-06-14 06:34:02+00:00,kompasmuda,RT @nftkompas: Simak narasi fakta yang terkurasi dari ragam peristiwa sepanjang 57 tahun Kompas berdiri. Jadilah bagian dari momentum berse…
2022-06-14 06:34:18+00:00,Yolodolo_nft,@skreamaz MA BOII https://t.co/57G2v0pwpH
2022-06-14 06:36:57+00:00,wielswijaya,siapa yang gasabar sama DRACOO CHAMPION SERIES 2022? yuk sembari nunggu mending join take photo di graffiti wall an… https://t.co/tfDZNOAOp3
2022-06-14 06:37:01+00:00,MusyofiFuad,"@Raizzo_22 @Amaruskull @Crocodileclub9 @pigeonexperimen @KORA_NFT @DinoAbnormal amin, semoga kmu juga begitu bang, sukses terus🥰🤗"
2022-06-14 06:37:01+00:00,Thorium_Photo,@Murat_ilhan_NFT GM Murat!☕️
2022-06-14 06:39:16+00:00,animalsfarm_nft,"RT @Socceri01388575: Putin - Khuilo
https://t.co/3CP5X1RxL5

#NFTs #NFTsales #OpenSeaNFT #opensea #nftcollectors #NFTCommumity #nftart #NFT…"
2022-06-14 06:41:27+00:00,raismaniar,"Thn ini bakal ada Dracoo Champion Series 2022😍, yuk sambil nunggu, kita foto2 dulu di grafittynya @Dracoo_Master… https://t.co/uMkmg8qcEX"
2022-06-14 06:41:34+00:00,Michael40256961,@nft_yotta @Premium_Shapes 0x2B0dFf1CFee17F3EdfC364Cc19817287BDD21f44
2022-06-14 06:41:41+00:00,Kloungeid,"Ex AOA Choa merilis NFT bersama seniman Jerman Timo Helgert 

Hari ini (14/06), NFT bertajuk 'PASS NFT' dirilis 

C… https://t.co/OAlFIsMBMx"
2022-06-14 06:43:48+00:00,MesutHzrl,"RT @DanialDDD: Haram tak sedap pun taco bell ni. Macam nft, hype je lebih"
2022-06-14 06:44:44+00:00,truerickyharun,"RT @PoloniexID: Poloniex Space Traveller: Rujuk teman Anda, Dapatkan NFT!🎁

 BAYCTRON, MAYCTRON &amp; TRONMeebit NFT untuk Direbutan!

Klik unt…"
2022-06-14 06:46:06+00:00,Havamal3000,@mph_nft gm mfer
2022-06-14 06:46:23+00:00,rachellespana,@sh3k_nft @Vieux_eth @Synth__NFT @Nyawboku @_Spidigong @onoda_NFT @ionicnft @heyitskinglion_ @NFTArcy @ShillsOfASAP… https://t.co/YVhmX4dKvj
2022-06-14 06:47:38+00:00,nft_maker,Tp some
2022-06-14 06:51:56+00:00,HrishNft,"RT @captureistanbul: A balcony in Cihangir.

#NFTPhotography #NFTPhoto #Photography #NFTCommunity #Canon #NFT https://t.co/a19dhImU8e"
2022-06-14 06:54:07+00:00,bomheadnft,"@PCDC_NFT Sihattt pak chong! Ada je dalam twitter, tapi tak interact🤣"
2022-06-14 06:55:06+00:00,dailydust7,@dustyrose_NFT haaa? orang indonesia?
2022-06-14 06:55:15+00:00,KLutch_NFT,@Zhuk_live @NFT_NYC GM Zhuk
2022-06-14 06:55:59+00:00,xlesha4,"@meta_ghost_nft 已转，cool 
0x7BBeB320aAfc528Be73f30436DB8fFf60A206015"
2022-06-14 06:56:28+00:00,frogsocietynft,@Miqs_nft Gm Miqs☀️☀️😊
2022-06-14 06:57:14+00:00,TyroneHUA,@Zhuk_live @NFT_NYC GM GM Zhuk🌈
2022-06-14 06:57:26+00:00,tmtjuice_nft,@Lamenthyst yumyum😋
2022-06-14 06:58:01+00:00,ptrnvid,"@cloudgemz @NeonGodsNFT @SkylandNFTs @MTVerse_NFT @moonpromos Bismillahirrahmanirrahim
Allahumma shalli 'ala muhamm… https://t.co/Re7gvb26T0"
2022-06-14 06:58:02+00:00,nft_eitzi,@YakiBianco GM Yaki
2022-06-14 06:58:08+00:00,Rinnka_kartinka,"@_NftCollectors @cybotz_nft Taurus
1/1
0.08 ETH https://t.co/yBVLWhxGNZ"
2022-06-14 06:58:21+00:00,ptrnvid,"@cloudgemz @DAOMetaplayer @ScrappyPenguins @Apeone_nft @angryalien21 Bismillahirrahmanirrahim
Allahumma shalli 'ala… https://t.co/znR02nyKh4"
2022-06-14 06:58:29+00:00,ryoparanoid99,@dustyrose_NFT Kurang nasi 🤣
2022-06-14 06:58:34+00:00,jhnufrh,@cloudgemz @DAOMetaplayer @ScrappyPenguins @Apeone_nft @angryalien21 Proof tenggelam🙈 https://t.co/yFKPZ5GlM6
2022-06-14 06:59:41+00:00,RismaAnd08,NFT atau kepanjangan dari Non Fungible Token adalah salah satu aset investasi yang masuk kedalam mata uang kripto.… https://t.co/NiKf6VT4LQ
2022-06-14 06:59:51+00:00,v_laci,@Tikidy_NFT @CristianaFodor @Doraxoxplora @MariusFodor21  TIKIDY FREE MINT
2022-06-14 06:59:55+00:00,Zhuk_live,@KLutch_NFT @NFT_NYC Gm KLutch!🫶☀️
2022-06-14 07:00:01+00:00,elnrvemsk,"JP_JJGG#29 @opensea

https://t.co/5XOqiK4Yim

#NFT #opensea #abstractart  #JP_JJGG https://t.co/CYUpXvJlLj"
2022-06-14 07:00:08+00:00,Michael40256961,@zarko_sol @nft_yotta 0x2B0dFf1CFee17F3EdfC364Cc19817287BDD21f44
2022-06-14 07:00:23+00:00,acerID,"Let’s dominate NFT World with ACER! 

Acer &amp; IDNFT mengajak kamu semua para creators buat unjuk taring artwork kamu… https://t.co/wKnhzdvcLH"
2022-06-14 07:00:33+00:00,holala_2,"Wow! DRACOO CHAMPION SERIES 2022 akan datang! Graffiti ini bagus bgt! 
More info : https://t.co/pqjuWmymIo… https://t.co/GQJK4b8oqu"
2022-06-14 07:01:45+00:00,0xDesyKetoy666,"@cloudgemz @DAOMetaplayer @ScrappyPenguins @Apeone_nft @angryalien21 Done ✅
Bismillah 🙏 https://t.co/X2ghwq0K6H"
2022-06-14 07:04:07+00:00,burnerboy_NFT,@NFTCheetah llama cheetah cross breed 🤝
2022-06-14 07:05:47+00:00,Yiw_Artlab_Nft,@aldienyunyu @objktcom huehe bntar lagi di animasiin mas
2022-06-14 07:06:03+00:00,KatsDojo,@Blockchain_SPC @crlomndiola @petering_ @jcb_bspc @NFT_NYC Sanaole! 🥳🫶🫰🙏🇵🇭🇵🇷🫳🎤💪🤞🙌🏗️ https://t.co/je3y8G1OlO
2022-06-14 07:06:18+00:00,alon_driver,@keren_eth @nft_yotta Done 0xAE10202b81351080aA79fD4533821f9aBB9b0f57
2022-06-14 07:06:32+00:00,KoranCNFTIndo,"@Pavia_io mulai bisa bertahan di 10 besar 

#nft #nftart #NFTdrop #NFTProject #NFTartist #NFTsales https://t.co/6IRA6RkqoG"
2022-06-14 07:11:54+00:00,acapsukri89,Cuba memahami pendirian MUDA dan apa itu NFT. https://t.co/h0KH53qdoB
2022-06-14 07:14:20+00:00,juni5789,@NFT_Retrievers Yang penting komen kan
2022-06-14 07:14:24+00:00,WOLFE_NFT,@frankdegods @DeGodsNFT hb LGBTQ vegan community?
2022-06-14 07:15:05+00:00,detikfinance,Jim Carrey membuat NFT pertamanya yang berjudul Sunflower dengan harga U$ 1 dolar atau sekitar Rp 14 ribuan. https://t.co/jygTakbu0Q
2022-06-14 07:15:05+00:00,detikcom,Jim Carrey membuat NFT pertamanya yang berjudul Sunflower dengan harga U$ 1 dolar atau sekitar Rp 14 ribuan.  https://t.co/XTzA7YFwlB
2022-06-14 07:15:29+00:00,jibabs_NFT,@osagieughele Thank you Omo iya mi🖤
2022-06-14 07:15:51+00:00,lit_rap,"RT @MetaGamingGuild: 🎮😎😝
 .
.
#gaming #grinding #gaminggrind #gamingmeme #metaverse #P2E #Play2Earn #DeFi #GameFi $GAFI $MGG #nft #nftgame…"
2022-06-14 07:16:23+00:00,NFT_Explorer1,@NFTAvenue Gm.. Batman? 😂
2022-06-14 07:18:47+00:00,JulieMo79862222,⚔️ The #XCrusaders Samurai #NFT Sneak Peak! ⚔️#XRPL #NFTGame #NFT #P2E #Metaverse https://t.co/Q09w5Fbcf2
2022-06-14 07:18:58+00:00,AlmoAlgifary,"RT @acerID: Let’s dominate NFT World with ACER! 

Acer &amp; IDNFT mengajak kamu semua para creators buat unjuk taring artwork kamu di NFT Comp…"
2022-06-14 07:20:28+00:00,TimLeeLN,@boocrew_xyz @yellowpantherx @Alexis_NFT 0x33FE1ca5d1b9fE03d14eaa08996aC5FD2F3670fc
2022-06-14 07:21:19+00:00,ardacadabrahh,@idonutmocha_nft HAHAHHAHA bodoh laaa berdouzaaahhh
2022-06-14 07:21:44+00:00,linaoutdoors,@Murat_ilhan_NFT Gm Murat!
2022-06-14 07:21:50+00:00,playpongis,"Juventus draw with Juventus 0-0 (0-0) in PONGIS in Germany

https://t.co/cI5S6r6vbC #ゲーム #gaming #gamedev #indiegame #indiedev #nft"
2022-06-14 07:21:52+00:00,playpongis,"Inter beat Juventus 5-2 (2-1) in PONGIS in Germany

1-0 (25')
2-0 (35')
2-1 (38')
2-2 (51')
3-2 (66')
4-2 (68')
5-2… https://t.co/UNkGl5ewvA"
2022-06-14 07:22:02+00:00,GameLounge_ID,"#CommunityCall terakhir sebelum #IDO! 🚨

CommunityCall #23 ini sangat spesial karena seluruh tim #GameLounge akan h… https://t.co/SSINuiKzSW"
2022-06-14 07:22:12+00:00,IndieGameSharer,"RT @playpongis: Inter beat Juventus 5-2 (2-1) in PONGIS in Germany

1-0 (25')
2-0 (35')
2-1 (38')
2-2 (51')
3-2 (66')
4-2 (68')
5-2 (71') h…"
2022-06-14 07:22:25+00:00,jbp26_,"RT @GameLounge_ID: #CommunityCall terakhir sebelum #IDO! 🚨

CommunityCall #23 ini sangat spesial karena seluruh tim #GameLounge akan hadir…"
2022-06-14 07:22:35+00:00,Lisa_OneAset,"@yoorabt @hicetnunc2000 Halo kak! Aku Lisa dari OneAset, aku tertarik dengan NFT kakak dan ingin mengajak kakak ber… https://t.co/cHAtT5N1f3"
2022-06-14 07:23:00+00:00,imperioou,Jual gambar di nft gmn si cranya??
2022-06-14 07:23:06+00:00,naveen_nft,@roshAn0824 @feelsbullish @mrvarma_ @a_man_writes @preeevin @Ashdream11 @Cryptosaurus_Op Roshaaaaaaaannnnn
2022-06-14 07:23:44+00:00,yukainao_nft,@chocofeline ippai neruto kaze hikanaiyo!(nerarenaikedone
2022-06-14 07:24:12+00:00,deva_mariva,@mindal_nft @foundation Woow😍
2022-06-14 07:26:21+00:00,Shiroyuki_nft,@Octofan_NFT Aku menunggu giveaway selanjutnya 👀
2022-06-14 07:26:24+00:00,melucky_bigwin,@cloudgemz @NeonGodsNFT @SkylandNFTs @MTVerse_NFT @moonpromos Bismillahirrahmanirrahim Beta bisa win
2022-06-14 07:26:35+00:00,yuliasyawal,@cloudgemz @DAOMetaplayer @ScrappyPenguins @Apeone_nft @angryalien21 @BosenKeSuspend Kirain bosen bigwin wkwkwk congrats Kak 🥳
2022-06-14 07:27:17+00:00,yukainao_nft,@kinoco012 @MEGAMINFT kawaiiiiiii wo tsumekomi mashitaaaaaaaaa!!!!!!!☕️❤️✨✨✨✨✨✨✨
2022-06-14 07:27:45+00:00,0xbigwinnerrcx,"@cloudgemz @DAOMetaplayer @ScrappyPenguins @Apeone_nft @angryalien21 @BosenKeSuspend congratulations, semoga nular"
2022-06-14 07:27:59+00:00,0xShahzaib,@ISOP_tweets @NFT_NYC GN Yulia!❤️
2022-06-14 07:28:18+00:00,brave0nft,"Go adventuring in Ras Al Khaimah
https://t.co/8rwYQrM4tf
#NFT #TeamDulatovCute"
2022-06-14 07:28:43+00:00,Lisa_OneAset,"@inbetweenjae Halo kak! Aku Lisa dari OneAset, aku tertarik dengan NFT kakak dan ingin mengajak kakak bergabung den… https://t.co/SewVg8mHoM"
2022-06-14 07:29:44+00:00,MuchlisMuhtadin,"RT @ridwanhr: Tolong dikasih tahu ke orang tua, oom dan tante serta tetangga generasi baby boomers

Kalau nggak ngerti nggak usah main krip…"
2022-06-14 07:29:55+00:00,Lisa_OneAset,"@yurei_studio @formfunction Halo kak! Aku Lisa dari OneAset, aku tertarik dengan NFT kakak dan ingin mengajak kakak… https://t.co/1Vz9aLPONa"
2022-06-14 07:30:02+00:00,0xsurreallx,@dustyrose_NFT Duh.. kok enak ya
2022-06-14 07:30:28+00:00,abztrctz,New Drop ABZTRCTZ x GRPTRSJLN / Audio I Series https://t.co/DO481Vy4AA #nft #nftart #openseanft @opensea… https://t.co/BJOZ3oGTIX
2022-06-14 07:31:20+00:00,Sant0s_eth,@YakiBianco @opensea @RealKatoOG @BenjaminBitcoin @singapore_moon @MontyBrewsters @Dikasso_ @CozomoMedici @jf_nft @S2O5D @0xAztec Gm Yaki ☀️
2022-06-14 07:31:31+00:00,Miho_NFT,@hayamiverse @egi_triant @dropecs22 Thanks kak hayami 😍
2022-06-14 07:31:34+00:00,cibarius_,@ilham_nft Gm Ilham!
2022-06-14 07:31:37+00:00,Lisa_OneAset,"@Dedearta666 @formfunction Halo kak! Aku Lisa dari OneAset, aku tertarik dengan NFT kakak dan ingin mengajak kakak… https://t.co/ABdb6Zi8v3"
2022-06-14 07:32:40+00:00,CRYPTOJPGS,@mitso_nft @CrayonaColors Congrats Nasrin
2022-06-14 07:32:46+00:00,DylanGillArt,@NFT_MHART Gm Marilia ☀️
2022-06-14 07:32:54+00:00,avax_nft,"@sardiyo25400798 @yunartowijaya Turut berduka mas bro kalo sampai kejadian harha tiket naik menjulang ke langit, mu… https://t.co/1kBio6k2A8"
2022-06-14 07:33:35+00:00,Sant0s_eth,@serkancolakart @opensea @RealKatoOG @BenjaminBitcoin @singapore_moon @MontyBrewsters @Dikasso_ @CozomoMedici… https://t.co/6iggFbgePk
2022-06-14 07:34:04+00:00,ApriadiChendra,@dustyrose_NFT laperr jadinya...
2022-06-14 07:34:05+00:00,WinJGR,Jim Carrey membuat NFT pertamanya yang berjudul Sunflower dengan harga U$ 1 dolar atau sekitar Rp 14 ribuan.  https://t.co/gbGXoXlIRH
2022-06-14 07:35:58+00:00,Miho_NFT,@hayamiverse @nft_shark10 Congrats kak hayamii 🔥🔥
2022-06-14 07:37:05+00:00,FilippoFiltro,@NFT_MHART Gm Marilia!😊☀️🖤
2022-06-14 07:38:53+00:00,doomdays_nft,@DegenSweepers @TrippinApeNFT @KulbikC @defigemhunt WOOWWWWW
2022-06-14 07:39:26+00:00,chocofeline,"@yukainao_nft Shigoto shinakute neyou 🤤🤤🤤 samui hi wa neru jikan desho~
(Sou....nerarenai kedo....)"
2022-06-14 07:40:59+00:00,AmirulAm33n,"Lama x bukak stacking nft harmony aku, dah kaya ke belom, nk tgk gak stacking guingang aku dh berapa juta 10k token ke belom"
2022-06-14 07:41:48+00:00,qinxart,@Mrpunknft @spatialxr @YuzarYudha @ifeelsick_nft Avatarnya mirip dari game Sims y
2022-06-14 07:41:59+00:00,codedxbot,"@waxcraftworld @Waxel_NFT @CrazyRyuKun @0x_LuckyBoy @NFT_SMITE 
roilo.c.wam"
2022-06-14 07:42:36+00:00,ZefanyaKenneth2,@absolutelynoabs tahu bulat @lochnessy_nft
2022-06-14 07:42:39+00:00,scarycat_nft,@ChickensGangNFT GM sir chicken aowkwk @CHICenterOmaha
2022-06-14 07:43:12+00:00,jp_nft_world,I'd love to see your NFTart!(ʃƪ ˘ ³˘)❣。·ﾟ♡
2022-06-14 07:43:32+00:00,Petersen_1975,"RT @ridwanhr: Tolong dikasih tahu ke orang tua, oom dan tante serta tetangga generasi baby boomers

Kalau nggak ngerti nggak usah main krip…"
2022-06-14 07:45:45+00:00,snawleyy01,@cloudgemz @NeonGodsNFT @SkylandNFTs @MTVerse_NFT @moonpromos Done makasih bismillah aku padamu 😁 https://t.co/t9NiEGV19A
2022-06-14 07:45:50+00:00,0x_Big_Winner,@cloudgemz @NeonGodsNFT @SkylandNFTs @MTVerse_NFT @moonpromos Bismillah ..
2022-06-14 07:47:13+00:00,Nczargar,@WeirdOne_NFT @VoiceHQ @voiceNFT ♥️♥️♥️yw sweetie
2022-06-14 07:47:38+00:00,Octofan_NFT,@hayamiverse @nft_shark10 Memang hebat sih👏👏
2022-06-14 07:47:50+00:00,othiliae_nft,"RT @ALCrego_: · Dichotomy ·
@leylabuk https://t.co/a8p57atm42"
2022-06-14 07:49:00+00:00,costume_z,@Alexis_NFT 0xa2097fd5D3Bdb42823554F1FD071A1159CC06346
2022-06-14 07:49:27+00:00,Thrivart,@ethgames @jf_nft @doodles 0x4953044eD9890ADB9b076BaeaFAbF02D1ba41cB8
2022-06-14 07:49:42+00:00,Ian95047942,"@cryptoshots_nft @kaloy1276 @Aida65146531 @airolmarie 
spphy.wam"
2022-06-14 07:51:00+00:00,Dracoo_Master,"RT @raismaniar: Thn ini bakal ada Dracoo Champion Series 2022😍, yuk sambil nunggu, kita foto2 dulu di grafittynya @Dracoo_Master @DracooWor…"
2022-06-14 07:52:28+00:00,SolanaIndonesia,"Pengguna NFT Terbesar di Dunia

🥇 Thailand: 5.65M 🚀
🥈 Brazil:      4.99M  😘
🥉 US:           3.81M  😊
🇮🇩   Indonesia… https://t.co/6gysUOt4aY"
2022-06-14 07:53:10+00:00,HaireeyHashnan,@PCDC_NFT anak pak nan. dunia pentas saya @CrimeDrops hehe
2022-06-14 07:53:19+00:00,Nico_Loves_NFT,RT @goblintownwtf: ₐᵥᵤᵣₐdg dₐₑ ₑₜ dₐ bₑₙₖ https://t.co/qhD5MvMJhL
2022-06-14 07:53:55+00:00,id_greatedu,"Siapa nih yang gak asing sama istilah Blockchain, Crypto, atau NFT? Beberapa perusahaan hingga pemerintahan sudah m… https://t.co/WsrFlgu4qG"
2022-06-14 07:54:00+00:00,MjPioquinto,"RT @raismaniar: Thn ini bakal ada Dracoo Champion Series 2022😍, yuk sambil nunggu, kita foto2 dulu di grafittynya @Dracoo_Master @DracooWor…"
2022-06-14 07:54:06+00:00,_NFT_degen_,@DaanCrypto gm Daan 🫡
2022-06-14 07:54:17+00:00,555kun_eth,@YOKKU_NFT Murakami🔥
2022-06-14 07:54:49+00:00,Sinaga0929,"@metararity @landz_nft @JhonPetrusSina2 @MalauMarsen 
@DamayantiMalau 
qcmqy.wam"
2022-06-14 07:54:53+00:00,tragic_nft,"RT @Foxygives: $10 | 130k IDR in 3HRS!

RT, like &amp; follow @NewApeSociety"
2022-06-14 07:55:42+00:00,GolekSanguMudik,@cloudgemz @NeonGodsNFT @SkylandNFTs @MTVerse_NFT @moonpromos Sampun sedoyo mbak
2022-06-14 07:56:09+00:00,JosephB13552285,@lotta_NFT 0x31928B094333F739351Bb2Ae03868F3A9169052B
2022-06-14 07:56:21+00:00,Verawati0000,@Tamerz_NFT Auuw
2022-06-14 07:56:28+00:00,nickfabian_nft,@dianaugay Gmgm Diana
2022-06-14 07:56:50+00:00,JosephB13552285,@lotta_NFT 0x31928B094333F739351Bb2Ae03868F3A9169052B
2022-06-14 07:58:12+00:00,AmazonR01424080,@Frontline_NFT @corpuz_loverlyn 0x9759f9FDbE49c5BA074A1add5329cc72AB0f3D86 @Kancuno_nft @DigiFun_ @freeze_eth
2022-06-14 07:58:27+00:00,m4rt4n1,"@Tikidy_NFT @MoppGames @Phacko5 @AnTony_Kaa 
TIKIDI FREE MINT"
2022-06-14 07:58:33+00:00,AmazonR01424080,@afa_nft @likeasheep_ 0x9759f9FDbE49c5BA074A1add5329cc72AB0f3D86
2022-06-14 07:59:14+00:00,Sinaga0929,"@storyteller_nft @JhonPetrusSina2 @MalauMarsen 
@DamayantiMalau 
qcmqy.wam"
2022-06-14 07:59:19+00:00,tauraschris1,@Alexis_NFT 0x8F02dF367D80dC5E7EB2FEBD334aB473b35cc269
2022-06-14 08:00:00+00:00,elnrvemsk,"JP_JJGG#30 @opensea

https://t.co/8LY9hJU5jt

#NFT #opensea #abstractart  #JP_JJGG https://t.co/iSb1G6h9pj"
2022-06-14 08:00:02+00:00,CryptoTreeMap,"https://t.co/t6kVcSK6IH

Crypto market:
$BSV +24.87% 🚀
$FTM +22.21% 🚀
$GALA +19.23% 🚀
$THETA +18.35% 🚀

$CUSDC -14.… https://t.co/8S3P03P1Ti"
2022-06-14 08:01:21+00:00,mekar,"selain tulisan cina, ada lagi yang baru typingnya ya

unfoll @wagdie_nft"
2022-06-14 08:02:25+00:00,oxbigwin_wangi,@cloudgemz @NeonGodsNFT @SkylandNFTs @MTVerse_NFT @moonpromos Masih menunggu menang https://t.co/iW9Za4mwGk
2022-06-14 08:03:40+00:00,johnstonstu77,"@playmetalcore @NFT_NYC @jesse3322 @Stuboy442 
STU BOY |#3520"
2022-06-14 08:05:31+00:00,menanglagi_,"@Xenos_Giveaway @kaizoku_nft DC : Vantae_Ris#5392
Bismillah semoga rejeki ku Aamiin ya Allah https://t.co/Nma8zCAOM3"
2022-06-14 08:05:57+00:00,bright_lightart,@nft_sampo GM Sampo!
2022-06-14 08:06:07+00:00,0xKongabda,Turunny harga koin malah bikin orang berbondong bondong beli nft bluechip 👀
2022-06-14 08:06:53+00:00,pidotburn,@isfa_farhan Ko dah retis pawer dah sales pun banyak kat nft haha
2022-06-14 08:07:18+00:00,maoryoji_NFT,@pemi_em gn gm🖤
2022-06-14 08:07:28+00:00,BerkerDalmis,@rzsnn_nft @__DigitalDealer @opensea Gm Sinan 🌻😊
2022-06-14 08:08:03+00:00,JosephB13552285,"@3mp_nft 🔥🔥🔥💯💯💯🎉🎉🎉
0x31928B094333F739351Bb2Ae03868F3A9169052B"
2022-06-14 08:09:17+00:00,steffigunadi,Buat kalian yang gak sabar nunggu DRACOO CHAMPION SERIES kayak aku yuk ikutan foto di graffiti wall and stay tuned… https://t.co/icHJdgVpE6
2022-06-14 08:10:06+00:00,houkai_nft,RT @puzzle_fighters: ⚡️HYDRA .info⚡ https://t.co/IyHJAsQf9s
2022-06-14 08:10:06+00:00,muhamad49063980,#GW KASIH TAU GW GA GJUAL NFT MAUPUN PERDAGANGKAN SKRINSHUT GW PUNYA JADI GA USAH HOAX KALIAN GW MAU AMBIL AUDIT GOOGLE
2022-06-14 08:10:11+00:00,YAISENFTArtist1,"Kinkaku-Ji Temple Picture

https://t.co/OAuUiOGy3H

#金閣寺 #kinkaku-ji #temple #gold #traditional #japanese #NFT #NFTART #ETH #Opensea"
2022-06-14 08:11:15+00:00,YobDabai,@AndyETH_NFT 0xeA43826aBFe51Fd48ad5099876ED0E635b55F20d
2022-06-14 08:12:08+00:00,4thson2,@AndyETH_NFT 0xB429522fd5F2c3BF9aD92720ec5b14114Db59CeC
2022-06-14 08:14:30+00:00,SVGEG13,@DaoKwonDo @chains_nft chaingang Bussis ngl we safe 👀🤝💎
2022-06-14 08:15:47+00:00,EberhardtTradi1,"@Tikidy_NFT @hellrond_nft ALOHA! 
Discord: Big Jelly Rat | Brawlers 🥊
@AprilHenley9
@1day1nft
@1x1nfts
MAHALO!

erd… https://t.co/vcwk0JZ8Bn"
2022-06-14 08:16:07+00:00,dustyrose_NFT,@dailydust7 iyess kak hehe
2022-06-14 08:16:28+00:00,yume_nft,@fioreeza_NFT gm fio!!😆🌻💖💕
2022-06-14 08:16:39+00:00,dustyrose_NFT,@Feriblablabla spesial kacang coklat kak hihi
2022-06-14 08:17:09+00:00,EberhardtTradi1,"@maiar_fox @Tikidy_NFT ALOHA! 
Discord: Big Jelly Rat | Brawlers 🥊
@AprilHenley9
@1day1nft
@1x1nfts
MAHALO!

erd164… https://t.co/LWB5x5K8zX"
2022-06-14 08:17:34+00:00,dustyrose_NFT,@ryoparanoid99 nasi + bihun grg + bakwan/balabala + sambel kacang = manyoss kak 👍🏼
2022-06-14 08:17:50+00:00,yume_nft,@seigi1n845 gm seigi!!😆🌻☀️💕
2022-06-14 08:18:04+00:00,MetaFlipPro,"RT @YAISENFTArtist1: Kinkaku-Ji Temple Picture

https://t.co/OAuUiOGy3H

#金閣寺 #kinkaku-ji #temple #gold #traditional #japanese #NFT #NFTART…"
2022-06-14 08:18:36+00:00,idonutmocha_nft,"RT @Nymea__: Nyms
Syars
Huxs
Kems
Ards
Indrs
Amrs
Ftns
Naj
E.t. 
Rizs

Siapa punya kerja ni 🧐🤪"
2022-06-14 08:18:39+00:00,EberhardtTradi1,"@pauljwilson80 @Tikidy_NFT ALOHA! 
Discord: Big Jelly Rat | Brawlers 🥊
@AprilHenley9
@1day1nft
@kevin23800238… https://t.co/NmKxySV7n4"
2022-06-14 08:18:45+00:00,AngTalipandas,"RT @raismaniar: Thn ini bakal ada Dracoo Champion Series 2022😍, yuk sambil nunggu, kita foto2 dulu di grafittynya @Dracoo_Master @DracooWor…"
2022-06-14 08:19:01+00:00,dustyrose_NFT,@bayuadhy di meja sebelah masi ada masee 😆
2022-06-14 08:20:01+00:00,rkLaras12FN,@GembelsKece @kaizoku_nft Ngakak🤣🤣🤣
2022-06-14 08:20:30+00:00,bayuadhy,@dustyrose_NFT Waaah syurgaaaaah 🤣
2022-06-14 08:20:42+00:00,anakayamcintady,"@cloudgemz @DAOMetaplayer @ScrappyPenguins @Apeone_nft @angryalien21 @BosenKeSuspend Selamat, hikmah ke susp nih"
2022-06-14 08:20:51+00:00,Cheatrone85,@lotta_NFT 0x0Aa5aBfB8a280e33570CC0c8790DaF6447b7B0EA
2022-06-14 08:21:10+00:00,Cheatrone85,@freeze_eth @nft_yotta 0x0Aa5aBfB8a280e33570CC0c8790DaF6447b7B0EA
2022-06-14 08:23:07+00:00,Cheatrone85,@nft_cryptogang 0x0Aa5aBfB8a280e33570CC0c8790DaF6447b7B0EA
2022-06-14 08:23:33+00:00,FireInMyBelly_3,@m34u3m_nft @TheEverai Oh ya!
2022-06-14 08:24:02+00:00,ladydevil84,@storyteller_nft 0xAbDb2F4D85Dc26Fe237100588265f0dd2d35CB8e
2022-06-14 08:24:52+00:00,LePro_1,@saharrococo @NataDarlex @liapsart @TheBlack_Void_ @AustraliaShultz @Arte_Indigo @Lucilfff @rzsnn_nft @studio_gov… https://t.co/35eJ9iPAem
2022-06-14 08:25:05+00:00,Goenawan35,"Apa yg bedakan @BloodLoopGAME yg dibangun di #Avalanche dari game #NFT lain? 

Pemain terbaik bukanlah yg habiskan… https://t.co/rNZMBWU5dS"
2022-06-14 08:25:06+00:00,Cheatrone85,@wali_eth @venum_eth @nft_yotta 0x0Aa5aBfB8a280e33570CC0c8790DaF6447b7B0EA
2022-06-14 08:25:12+00:00,tmtjuice_nft,@Lamenthyst tempura ni sitara tabereru🍤
2022-06-14 08:25:12+00:00,brixgame11,@lotta_NFT 0xcC65C708A8e60236973d31943b183fD7907f6B8B
2022-06-14 08:25:26+00:00,Cheatrone85,@sankypromo @venum_eth @nft_yotta 0x0Aa5aBfB8a280e33570CC0c8790DaF6447b7B0EA
2022-06-14 08:25:35+00:00,Cheatrone85,@venum_eth @nft_yotta 0x0Aa5aBfB8a280e33570CC0c8790DaF6447b7B0EA
2022-06-14 08:25:38+00:00,brixgame11,@lotta_NFT 0xcC65C708A8e60236973d31943b183fD7907f6B8B
2022-06-14 08:25:46+00:00,Cheatrone85,@xoxo_trx @venum_eth @nft_yotta 0x0Aa5aBfB8a280e33570CC0c8790DaF6447b7B0EA
